date,mean_fcast_msc,mean_fcast_sce,mean_fcast_ecb,mean_resid_msc,mean_resid_sce,mean_resid_ecb,med_fcast_msc,med_fcast_sce,med_fcast_ecb,med_resid_msc,med_resid_sce,med_resid_ecb,iqr_msc,iqr_sce,iqr_ecb,iqr_resid_msc,iqr_resid_sce,iqr_resid_ecb,st_dev_msc,st_dev_sce,st_dev_ecb,st_dev_msc_ma,st_dev_sce_ma,st_dev_ecb_ma,quasi_st_dev_msc,quasi_st_dev_sce,quasi_st_dev_ecb,st_dev_trim_msc,st_dev_trim_sce,st_dev_trim_ecb,skew_msc,skew_sce,skew_ecb,skew_msc_ma,skew_sce_ma,skew_ecb_ma,mode_skewness_msc,mode_skewness_sce,mode_skewness_ecb,kurtosis_msc,kurtosis_sce,kurtosis_ecb,st_dev_resid_msc,st_dev_resid_sce,st_dev_resid_ecb,st_dev_resid_msc_ma,st_dev_resid_sce_ma,st_dev_resid_ecb_ma,quasi_st_dev_resid_msc,quasi_st_dev_resid_sce,quasi_st_dev_resid_ecb,st_dev_trim_resid_msc,st_dev_trim_resid_sce,st_dev_trim_resid_ecb,skew_resid_msc,skew_resid_sce,skew_resid_ecb,skew_resid_msc_ma,skew_resid_sce_ma,skew_resid_ecb_ma,mode_skewness_resid_msc,mode_skewness_resid_sce,mode_skewness_resid_ecb,kurtosis_resid_msc,kurtosis_resid_sce,kurtosis_resid_ecb,mean_fcast_lt_msc,mean_fcast_lt_sce,mean_fcast_lt_ecb,mean_resid_lt_msc,mean_resid_lt_sce,mean_resid_lt_ecb,med_fcast_lt_msc,med_fcast_lt_sce,med_fcast_lt_ecb,med_resid_lt_msc,med_resid_lt_sce,med_resid_lt_ecb,iqr_lt_msc,iqr_lt_sce,iqr_lt_ecb,iqr_resid_lt_msc,iqr_resid_lt_sce,iqr_resid_lt_ecb,st_dev_lt_msc,st_dev_lt_sce,st_dev_lt_ecb,st_dev_lt_msc_ma,st_dev_lt_sce_ma,st_dev_lt_ecb_ma,quasi_st_dev_lt_msc,quasi_st_dev_lt_sce,quasi_st_dev_lt_ecb,st_dev_trim_lt_msc,st_dev_trim_lt_sce,st_dev_trim_lt_ecb,skew_lt_msc,skew_lt_sce,skew_lt_ecb,skew_lt_msc_ma,skew_lt_sce_ma,skew_lt_ecb_ma,mode_skewness_lt_msc,mode_skewness_lt_sce,mode_skewness_lt_ecb,kurtosis_lt_msc,kurtosis_lt_sce,kurtosis_lt_ecb,st_dev_resid_lt_msc,st_dev_resid_lt_sce,st_dev_resid_lt_ecb,st_dev_resid_lt_msc_ma,st_dev_resid_lt_sce_ma,st_dev_resid_lt_ecb_ma,quasi_st_dev_resid_lt_msc,quasi_st_dev_resid_lt_sce,quasi_st_dev_resid_lt_ecb,st_dev_trim_resid_lt_msc,st_dev_trim_resid_lt_sce,st_dev_trim_resid_lt_ecb,skew_resid_lt_msc,skew_resid_lt_sce,skew_resid_lt_ecb,skew_resid_lt_msc_ma,skew_resid_lt_sce_ma,skew_resid_lt_ecb_ma,mode_skewness_resid_lt_msc,mode_skewness_resid_lt_sce,mode_skewness_resid_lt_ecb,kurtosis_resid_lt_msc,kurtosis_resid_lt_sce,kurtosis_resid_lt_ecb
1991m2,3.483230449414011,,,-1.032261879575433,,,3,,,-1.2195362,,,5,,,4.7490335,,,5.6205568,,,5.1188726,,,3.75,,,4.9497476,,,-.19555615,,,-.065591194,,,,,,6.2003846,,,5.5122037,,,4.9923539,,,4.0459428,,,5.2632432,,,-.35394639,,,-.074740954,,,-.18188298,,,6.5998349,,,4.947856065260498,,,.9684883881775481,,,5,,,.47591865,,,3,,,3.4889302,,,3.8105848,,,4.0699191,,,4,,,2.5420277,,,.48303077,,,.85266072,,,-.041327052,,,4.5018172,,,3.772614,,,3.9809153,,,3.529108,,,2.5960419,,,.40312004,,,.80688202,,,.17653888,,,4.8136706,,
1991m3,3.350104821802922,,,-1.094938024191626,,,3,,,-1.1850777,,,5,,,4.7679062,,,4.8148041,,,5.0083156,,,3.5,,,5.8204117,,,-.25663701,,,.0041405675,,,.70786673,,,8.1222067,,,4.4481077,,,4.8856664,,,3.7435758,,,4.2179923,,,.140183,,,.0052902978,,,,,,6.8371449,,,4.883295194508031,,,.8658666884037778,,,4,,,.29089063,,,3,,,3.8418479,,,4.0398717,,,3.9994979,,,2.5,,,1.7577666,,,1.4165554,,,.84335935,,,-.042090595,,,5.959548,,,3.9349453,,,3.9111922,,,2.9025581,,,1.7102274,,,1.3411713,,,.79593444,,,.50083953,,,5.8446722,,
1991m4,3.963467136702067,,,-.6247805583907394,,,4,,,-.38228503,,,3.5,,,3.8605115,,,4.9689736,,,4.8853312,,,4,,,4.2260475,,,.2119132,,,.048113804,,,-.1983321,,,5.8977122,,,4.8888869,,,4.7863798,,,3.2490339,,,4.6870513,,,.088538602,,,.038453519,,,.2800445,,,6.7800779,,,5.191721133780285,,,1.204650823555819,,,5,,,.62788808,,,4,,,3.7285209,,,4.1020365,,,3.8941307,,,4,,,1.183216,,,1.3663744,,,.86715132,,,.075299263,,,5.2972126,,,4.0587664,,,3.8241329,,,3.5790761,,,1.4270657,,,1.3308361,,,.84936672,,,,,,5.517468,,
1991m5,3.745182012847975,,,-.8884764100103273,,,3,,,-1.2535592,,,5,,,5.1190825,,,5.1466236,,,4.7245164,,,4,,,2.8520536,,,.80471331,,,.078669555,,,.75130159,,,5.0043087,,,5.0357943,,,4.6214166,,,3.7774377,,,3.2017186,,,.83593386,,,.061475642,,,,,,5.2146735,,,4.577878103837497,,,.5201895462693351,,,5,,,.53773373,,,4,,,3.7277975,,,3.8874071,,,3.8076537,,,3,,,2.8017852,,,.85134798,,,.69092399,,,-.065571181,,,5.6681943,,,3.8234632,,,3.7397301,,,3.1930404,,,2.5881903,,,.709135,,,.62802464,,,,,,5.5971847,,
1991m6,3.569105691056932,,,-.915010648749785,,,3,,,-1.4743074,,,4,,,3.9129257,,,4.0486684,,,4.5938811,,,2.5,,,5.4310064,,,-.111874,,,.21288939,,,-.45162186,,,9.770278,,,4.0520973,,,4.5213313,,,2.7169433,,,4.7712245,,,-.26368788,,,.17085235,,,-.23971151,,,10.297418,,,4.595698924731182,,,.6518522861769915,,,4,,,.42873159,,,2,,,3.3489685,,,3.4067883,,,3.8048508,,,3,,,1.7638342,,,1.5763626,,,.89624703,,,-.13599913,,,7.5784602,,,3.4611907,,,3.7571712,,,2.633069,,,1.3773457,,,1.4346651,,,.78778452,,,,,,6.8297224,,
1991m7,3.419222903885492,,,-1.024129588769963,,,3,,,-1.5884423,,,4,,,4.4373999,,,4.1019859,,,4.4883175,,,3,,,3.2983513,,,.59828424,,,.29645845,,,-.4206655,,,7.15241,,,4.1216846,,,4.4178815,,,3.0723283,,,3.5610864,,,.54484242,,,.28189436,,,,,,6.878499,,,4.927631578947357,,,1.01849079397004,,,4,,,.39630839,,,2,,,3.27949,,,3.4966667,,,3.8857729,,,2.5,,,2.3868325,,,1.1757671,,,.92782658,,,-.13786612,,,6.0056767,,,3.4469264,,,3.8222146,,,2.6733925,,,2.0122552,,,.98511255,,,.88151592,,,.59113514,,,5.4944091,,
1991m8,3.671939950501298,,,-.7659353772077193,,,3,,,-1.202307,,,4,,,4.1572328,,,4.1627979,,,4.5428224,,,3,,,4.1092229,,,.31062767,,,.28729886,,,-.40453917,,,6.6277766,,,4.2197986,,,4.5079365,,,3.0586097,,,3.9521873,,,.19351268,,,.22678714,,,-.18589351,,,6.54601,,,4.23246902550388,,,.2707806674428481,,,4,,,.24180736,,,3,,,3.1697125,,,3.5298977,,,3.8797805,,,2.5,,,3.7215588,,,.79452562,,,.84742129,,,-.23589493,,,10.215618,,,3.5583582,,,3.8250573,,,2.5147219,,,3.3850489,,,.82122469,,,.80747485,,,.0094346432,,,11.45823,,
1991m9,3.26213592233011,,,-1.178730227490553,,,3,,,-1.2308748,,,4,,,4.2919102,,,3.771955,,,4.5694928,,,2.5,,,4.058661,,,-.0010875595,,,.24615252,,,-.47001985,,,7.9015431,,,3.7453458,,,4.5218349,,,3.0113385,,,3.882817,,,-.08072748,,,.20256804,,,,,,7.6429019,,,3.783157894736854,,,-.1127037239560478,,,4,,,.42873159,,,3,,,3.0483928,,,3.6476085,,,3.8594353,,,1.5,,,4.9204192,,,-1.0129344,,,.85329849,,,-.31192908,,,11.853395,,,3.6034074,,,3.8096845,,,2.0848563,,,5.0037832,,,-1.4394014,,,.81251425,,,-.058056917,,,13.203628,,
1991m10,3.285140562249006,,,-1.115783490521723,,,3,,,-1.0177436,,,4,,,3.7285106,,,4.7085657,,,4.5303998,,,2.5,,,5.1589127,,,.55562073,,,.12478787,,,-.33703607,,,8.9978895,,,4.6680632,,,4.4961333,,,2.6710005,,,5.0446086,,,.43302235,,,.063553073,,,,,,9.434783,,,4.380549682875272,,,.4146349323310371,,,4,,,-.03695941,,,3,,,3.4369192,,,4.3227954,,,3.8741469,,,3,,,2.6119936,,,1.4151942,,,.86927485,,,-.15568714,,,6.8253255,,,4.1548691,,,3.8424723,,,2.6933765,,,1.9664348,,,1.5041976,,,.83362079,,,-.056922954,,,6.729857,,
1991m11,3.192419463312044,,,-1.281600394031574,,,3,,,-1.8186455,,,5,,,4.3215432,,,4.6704822,,,4.5268383,,,3.5,,,3.6554854,,,.55656552,,,.13145818,,,.6678974,,,5.8813128,,,4.5811548,,,4.4980149,,,3.2199926,,,3.8144751,,,.64543164,,,.073219366,,,,,,5.8659272,,,4.51769046240488,,,.5995956287024767,,,4,,,.31120199,,,2,,,3.2456715,,,4.5388856,,,3.9207284,,,2.5,,,4.5032668,,,.76724648,,,.62240106,,,-.083599046,,,7.6547251,,,4.3580046,,,3.8835504,,,2.8967781,,,2.858995,,,1.2467024,,,.57596201,,,.032513589,,,6.5896163,,
1991m12,2.792181069958845,,,-1.794332255698306,,,3,,,-1.6849416,,,5,,,4.6537709,,,5.3053489,,,4.5952015,,,2.5,,,4.012289,,,-.33907327,,,.094043642,,,.4939954,,,6.255898,,,5.2586012,,,4.5636001,,,3.0438287,,,4.149364,,,-.35578194,,,.040677309,,,,,,6.6745033,,,4.190578158458258,,,.2319687359511987,,,4,,,.27057925,,,2,,,2.8975101,,,3.9859381,,,4.0254908,,,2.5,,,3.1091263,,,.69290751,,,.48370081,,,-.16273427,,,6.3039646,,,3.9605305,,,3.9535649,,,2.5425532,,,3.2307711,,,.67480171,,,.47111285,,,,,,6.7588,,
1992m1,2.88671875,,,-1.584853339894137,,,3,,,-1.7237025,,,5,,,4.8427668,,,5.2090096,,,4.6298704,,,2.5,,,3.9432111,,,-.15840401,,,.13156565,,,.48652166,,,6.0149803,,,5.0139723,,,4.5942206,,,3.3900576,,,3.9774873,,,-.1294333,,,.083261505,,,.66287464,,,6.0440826,,,4.454935622317616,,,.5336121517166131,,,3.5,,,-.03695941,,,3,,,3.1361012,,,3.9189312,,,4.0412383,,,2.5,,,2.5628932,,,1.4192696,,,.5300954,,,.35308629,,,7.7575364,,,3.9204102,,,3.9535923,,,2.7495131,,,2.4452744,,,1.3761904,,,.52078617,,,,,,7.5979819,,
1992m2,2.813161998789921,,,-1.658134691691426,,,2,,,-2.1624005,,,5,,,4.289093,,,4.7947841,,,4.7297163,,,2.5,,,5.2996774,,,-.28756854,,,.14728275,,,.52328223,,,8.0980024,,,4.8044815,,,4.688199,,,3.1033702,,,5.6035466,,,-.41520083,,,.089999706,,,.53338498,,,8.1657124,,,4.378558737795609,,,.4145890087414759,,,4,,,.27057925,,,3,,,3.3198223,,,4.0198112,,,4.0694747,,,3,,,2.7007122,,,.99513537,,,.70197928,,,-.16169916,,,6.6380014,,,4.1185536,,,3.9807484,,,3.1246614,,,2.8005509,,,.89909387,,,.7421388,,,.053814311,,,6.3053956,,
1992m3,2.662674650698594,,,-1.850595663500257,,,2,,,-2.2195361,,,5,,,4.7862144,,,4.016614,,,4.638135,,,2.5,,,3.494627,,,-.051841244,,,.17535232,,,.62013495,,,5.731216,,,4.0690327,,,4.6085968,,,3.1908493,,,3.8217301,,,-.1766912,,,.12911747,,,,,,5.3559327,,,4.025531914893606,,,.041736955686464,,,4,,,-.00751545,,,3,,,3.5984361,,,3.826021,,,4.0094428,,,3,,,5.2649498,,,-.64550179,,,.57080817,,,-.27357212,,,10.179084,,,3.8308938,,,3.9414344,,,2.7242396,,,4.5557232,,,-.88426381,,,.58464259,,,,,,10.448771,,
1992m4,2.986967300958752,,,-1.524017541716261,,,3,,,-1.7634004,,,5,,,4.2391391,,,4.7172565,,,4.6270294,,,2.5,,,4.2906322,,,.26155347,,,.17849371,,,.61476415,,,7.4809542,,,4.7119508,,,4.5868983,,,2.8755941,,,4.9352627,,,.25196388,,,.10236463,,,,,,7.3755803,,,4.072201687109349,,,.1209923473607439,,,3,,,-.19511177,,,3,,,3.3573089,,,4.439527,,,3.9834261,,,3,,,5.7571464,,,-.072535262,,,.37555096,,,-.20599712,,,10.061162,,,4.0770569,,,3.9436378,,,2.4685249,,,4.8086424,,,.041470051,,,.31469873,,,,,,10.881454,,
1992m5,3.126685718590324,,,-1.337147930943651,,,3,,,-1.8733073,,,5,,,4.5010157,,,4.4748187,,,4.5077643,,,2.5,,,3.6857557,,,.64832568,,,.36803606,,,.65732414,,,6.8035436,,,4.4953837,,,4.4751949,,,3.1135731,,,3.8073537,,,.57677042,,,.28316718,,,,,,6.5710931,,,4.718429703486059,,,.7914286538569705,,,4,,,-.1220658,,,3,,,3.3278649,,,3.6716256,,,3.954951,,,3,,,3.0322342,,,1.212077,,,.45036459,,,-.1597379,,,6.1909337,,,3.5586057,,,3.9096398,,,2.7495391,,,1.6921425,,,1.2682844,,,.40136337,,,.54843026,,,5.8018112,,
1992m6,3.689804772234288,,,-.7553255791935314,,,3,,,-.93525434,,,4,,,3.8675568,,,4.670567,,,4.3778076,,,3.5,,,6.1982403,,,.14036635,,,.47030669,,,.12291314,,,9.6298885,,,4.5911493,,,4.3655071,,,3.0775604,,,5.4058251,,,-.020083632,,,.36689854,,,,,,10.170434,,,4.097222222222197,,,.22899521746826,,,3,,,-.0007980708,,,3,,,3.078826,,,3.9017355,,,3.9263351,,,3,,,3.1482956,,,.53402048,,,.43029243,,,.2694656,,,6.5157537,,,3.8478105,,,3.8808877,,,2.8066235,,,3.1738617,,,.55277276,,,.38344857,,,,,,6.4963684,,
1992m7,2.839374779240077,,,-1.683121200637728,,,3,,,-1.8733073,,,5,,,4,,,3.8843338,,,4.3060045,,,2.5,,,2.6956756,,,.80824691,,,.49438965,,,.74849576,,,6.6978726,,,3.9516463,,,4.3008666,,,2.8704228,,,2.941824,,,.78508222,,,.40451866,,,-.35073999,,,6.6177239,,,3.866915828544728,,,-.0529734906235629,,,3,,,-.25187889,,,3,,,3.3645964,,,3.7825098,,,3.9105797,,,2,,,3.8979285,,,.23465435,,,.40371788,,,-.32436743,,,9.2032423,,,3.8010437,,,3.8410847,,,2.4852781,,,4.071898,,,.086731657,,,.38696295,,,,,,9.2879858,,
1992m8,3.393877551020409,,,-1.189778228743192,,,3,,,-1.8211194,,,5,,,4.5384879,,,4.5705342,,,4.3371501,,,3.5,,,3.5871503,,,.58483809,,,.51323998,,,.70905077,,,5.9411454,,,4.3858657,,,4.3195553,,,3.2982376,,,3.6413908,,,.40465602,,,.43496352,,,,,,5.8013511,,,4,,,.0412786204219712,,,4,,,.27057925,,,3,,,3.3289695,,,4.3047347,,,3.854496,,,2.5,,,6.1288991,,,-.99006873,,,.62233669,,,-.23964787,,,12.940408,,,4.3778367,,,3.7780375,,,2.5681887,,,6.374783,,,-1.1827925,,,.61903203,,,-.054560188,,,13.131273,,
1992m9,3.688391038696532,,,-.7523933151058788,,,3,,,-1.5890255,,,5,,,4.808187,,,4.2319622,,,4.2080727,,,3.5,,,1.9100659,,,1.3668078,,,.54678082,,,.81927198,,,6.3689575,,,4.2532735,,,4.1845345,,,3.2956204,,,1.9509223,,,1.2714411,,,.47428232,,,1.0137385,,,5.8937001,,,4.142538975501112,,,.2312089584968146,,,3,,,-.19511177,,,3,,,3.2302954,,,3.7296641,,,3.8200071,,,3,,,2.2080274,,,1.3662302,,,.51801616,,,.30025497,,,8.074873,,,3.6545465,,,3.7545843,,,2.6361012,,,1.7630674,,,1.4547834,,,.55155969,,,.0033112082,,,7.6251512,,
1992m10,2.842824146736879,,,-1.494196322543286,,,3,,,-1.8155884,,,5,,,3.9537654,,,4.0393987,,,4.197875,,,2.5,,,3.6855574,,,.76203185,,,.50989848,,,.67492157,,,7.9376206,,,4.0267797,,,4.1627746,,,2.6734059,,,3.7056291,,,.62414885,,,.43404743,,,,,,7.5068612,,,4.018233315236991,,,.1448897376060402,,,3,,,-.15307468,,,3,,,3.177,,,3.6613872,,,3.7984433,,,2.5,,,1.7619295,,,1.23862,,,.48196,,,-.29624769,,,7.2434139,,,3.6616421,,,3.7379777,,,2.4267633,,,1.9552652,,,1.2149574,,,.49624762,,,-.032481864,,,7.3561544,,
1992m11,3.641236958002423,,,-.8344593673895192,,,3,,,-1.1102124,,,4,,,4.0374064,,,4.1485558,,,4.1790438,,,3.5,,,6.1531382,,,-.07082209,,,.64696336,,,.85965055,,,8.3201704,,,4.2227182,,,4.1547356,,,3.7767687,,,4.7175679,,,-.076619692,,,.57926726,,,1.0404741,,,8.2253122,,,4.443087105714674,,,.5049479060712971,,,4,,,.27057925,,,3,,,3.5227489,,,3.8780112,,,3.7613802,,,2.5,,,3.518996,,,.75596464,,,.54198992,,,-.15713595,,,7.0338945,,,3.7603271,,,3.7109072,,,2.7275474,,,2.7514529,,,.93072319,,,.54066855,,,.081703782,,,7.1626272,,
1992m12,3.197176820737834,,,-1.240364182710704,,,3,,,-1.6665668,,,5,,,4.6360416,,,4.2969241,,,4.236352,,,2.5,,,5.1167684,,,.11781155,,,.50260907,,,.70829231,,,7.9800558,,,4.2372308,,,4.1812816,,,3.2721436,,,4.4104023,,,.097312585,,,.50597256,,,.82892305,,,7.6877036,,,3.964628371310795,,,.0393594647414357,,,3,,,-.22448328,,,3,,,2.9712281,,,3.321269,,,3.7816169,,,3,,,1.7647604,,,1.3220673,,,.63616341,,,.3119289,,,7.3441701,,,3.2634687,,,3.7197013,,,2.7335432,,,1.5489609,,,1.2043577,,,.62534064,,,,,,6.9037266,,
1993m1,3.311158798283259,,,-.9655049075196245,,,3,,,-1.2422135,,,5,,,4.0571356,,,3.5555592,,,4.1872053,,,2.5,,,3.0118814,,,.56342143,,,.57563949,,,.87628174,,,6.1426535,,,3.4967625,,,4.1520786,,,2.9537656,,,2.6373394,,,.60583311,,,.58083522,,,1.1007587,,,5.7886262,,,3.851508120649663,,,.1323990378296003,,,4,,,.27057925,,,3,,,3.5515208,,,4.129127,,,3.7459645,,,3,,,6.4127851,,,-1.0114201,,,.80832243,,,-.28927287,,,12.694045,,,3.865978,,,3.6825902,,,2.6330693,,,4.7562051,,,-.5657807,,,.80937994,,,-.10488891,,,11.565721,,
1993m2,3.362384019893851,,,-1.079345031128261,,,3,,,-1.3749484,,,5,,,4.1839476,,,4.3830404,,,4.1576037,,,2.5,,,4.2201333,,,.31638435,,,.60031039,,,.71223879,,,6.7991834,,,4.2995453,,,4.0929513,,,3.026094,,,4.3535519,,,.21465623,,,.58817792,,,.93136835,,,7.1611757,,,4.237214610540379,,,.3538636984880992,,,4,,,.27057925,,,2,,,2.7847967,,,3.4775512,,,3.7568226,,,2.5,,,2.5718436,,,.88757175,,,.81623429,,,-.17508613,,,7.1955748,,,3.4091473,,,3.6988053,,,2.4209237,,,2.5136921,,,.77047575,,,.79722077,,,.080116384,,,7.2798576,,
1993m3,3.728957120691577,,,-.6954334018584876,,,3,,,-1.4394208,,,4,,,3.8675568,,,4.5010862,,,4.129066,,,3.5,,,3.0349813,,,1.3739501,,,.66368455,,,.82705092,,,6.8022852,,,4.5187979,,,4.0480933,,,2.971432,,,2.9245222,,,1.2868952,,,.63554901,,,-.18231638,,,6.7317104,,,4.255119750407776,,,.2985015905478486,,,4,,,.18453218,,,3,,,3.3982439,,,3.5681677,,,3.7859221,,,3,,,2.6044834,,,1.0742899,,,.84180421,,,-.21431327,,,7.3880496,,,3.6041741,,,3.6968899,,,2.8327854,,,2.6284816,,,.9525612,,,.77996773,,,.018559311,,,7.3633943,,
1993m4,2.767411576755196,,,-1.654384905067786,,,3,,,-1.5289009,,,4,,,4.0303335,,,4.4001074,,,4.1088915,,,2.5,,,4.6115794,,,-.49094126,,,.75361949,,,-.041636728,,,8.9924393,,,4.1905618,,,4.0209332,,,2.9584639,,,4.1071291,,,.12542945,,,.70480514,,,,,,7.1048403,,,4.053162277698904,,,.0419671634876723,,,4,,,-.030895349,,,3,,,3.3573089,,,3.9646397,,,3.8046687,,,3,,,2.8451252,,,1.0822158,,,.84736055,,,-.18634121,,,7.1734409,,,3.880192,,,3.7195847,,,2.7193737,,,3.0222931,,,.84878027,,,.73332322,,,.42813164,,,7.0871544,,
1993m5,3.448637316561863,,,-1.005919003170355,,,3,,,-1.2422135,,,4,,,3.8836312,,,4.1282129,,,4.1605253,,,3.5,,,3.2930903,,,1.2421116,,,.78110558,,,.15234347,,,7.0675254,,,4.1230364,,,4.0649037,,,3.0348957,,,2.8289428,,,1.0784202,,,.70339018,,,-.074921228,,,6.8210063,,,3.808314087759839,,,-.1510162933513975,,,3,,,-.41609529,,,3,,,3.3457487,,,3.9838638,,,3.9430408,,,2.5,,,3.5750458,,,.55936235,,,.67459488,,,.19930182,,,7.1310334,,,4.0438371,,,3.8581455,,,2.9121976,,,3.6487286,,,.47356132,,,.54305041,,,,,,6.739337,,
1993m6,4.424361493123791,,,-.2269155600196428,,,3,,,-.66792387,,,3,,,3.4662685,,,3.9655507,,,4.2315049,,,3,,,1.8126539,,,1.5888462,,,.81579274,,,.28914434,,,7.0472913,,,3.7211275,,,4.1124668,,,2.9975262,,,1.3910154,,,1.3375256,,,.75621766,,,-.05203297,,,6.8893809,,,4.600840336134452,,,.6261223003791455,,,4,,,.054211039,,,3,,,3.2986658,,,3.8273871,,,3.9191761,,,2.5,,,1.7851647,,,1.4374371,,,.89979094,,,.39773017,,,6.683301,,,3.8004806,,,3.8488793,,,2.8689468,,,1.9179275,,,1.3453506,,,.74325734,,,.095026813,,,6.5078044,,
1993m7,3.481281823006049,,,-1.052628476550644,,,3,,,-1.5318897,,,4,,,3.6335623,,,3.7825582,,,4.2142911,,,2.5,,,2.8867514,,,1.332399,,,.71775144,,,.86451358,,,7.5756845,,,3.623059,,,4.1005259,,,2.7455113,,,2.5010622,,,1.0504887,,,.66008228,,,1.1183739,,,6.8971972,,,4.167517707655886,,,.2311836010932997,,,3,,,-.10734382,,,3,,,3.3481615,,,3.9232824,,,3.9901235,,,3,,,2.4630604,,,1.4687492,,,.83016557,,,.2885339,,,7.3285804,,,3.6444049,,,3.9284549,,,2.5937982,,,2.3377097,,,1.05968,,,.68474388,,,.38642126,,,6.3539777,,
1993m8,3.692963667763941,,,-.6524735887916868,,,3,,,-.66792387,,,3,,,3.9587555,,,3.9669833,,,4.2037482,,,3.5,,,3.9096949,,,.73859227,,,.58328336,,,-.29318085,,,7.0661483,,,3.9782774,,,4.0900097,,,2.9254894,,,3.4573956,,,.54668534,,,.49273062,,,-.14915982,,,6.9289899,,,4.137365498270123,,,.1718105056825204,,,3,,,-.15223305,,,3,,,2.8418477,,,4.046731,,,4.0468388,,,2.5,,,4.379878,,,.80597198,,,.81257057,,,.33670381,,,8.8349686,,,3.9645786,,,3.9860368,,,2.5367732,,,3.9422889,,,.51092291,,,.66143662,,,.46246517,,,9.0781984,,
1993m9,3.671544779497049,,,-.7800491447932224,,,3,,,-1.3746568,,,4,,,3.7896199,,,4.7616301,,,4.1248078,,,3.5,,,5.4456916,,,.36518657,,,.75908178,,,.12728004,,,7.7427721,,,4.6329646,,,4.0260653,,,3.1456633,,,5.0562377,,,.084577769,,,.55851912,,,,,,7.9564886,,,3.667718854897453,,,-.2226547207651792,,,3.5,,,-.03695941,,,3,,,3.4779744,,,4.566617,,,3.960597,,,3,,,6.4025502,,,-.23282409,,,.77534443,,,.2478859,,,9.7926941,,,4.5105157,,,3.8925729,,,2.8654742,,,6.0163193,,,-.50809777,,,.62416947,,,.81257743,,,10.263657,,
1993m10,3.438465637702627,,,-.9910474188505363,,,3,,,-.93525434,,,4,,,3.6930408,,,4.1943765,,,4.0612755,,,2.5,,,3.9749215,,,.87560582,,,.77318996,,,-.37297416,,,8.1004801,,,3.9248333,,,3.9461949,,,2.4975944,,,2.9715579,,,1.0812807,,,.66340601,,,-.16818763,,,8.0496368,,,4.373947776795248,,,.5130102087779714,,,3,,,.012098243,,,3,,,3.206522,,,3.9143457,,,3.8566399,,,3,,,3.2026775,,,1.0153444,,,.84406984,,,.33221272,,,6.3846793,,,3.7825832,,,3.7851973,,,2.6822982,,,2.2726619,,,1.2360818,,,.69390965,,,.52208102,,,6.0926437,,
1993m11,3.33965611983953,,,-1.100495045568323,,,3,,,-1.37524,,,4,,,3.7452288,,,4.2281127,,,4.0237246,,,2.5,,,6.824326,,,-.56598717,,,.68072623,,,.096715011,,,11.273274,,,4.1920757,,,3.8989029,,,2.7783594,,,5.6582332,,,-.65056241,,,.66382194,,,,,,11.122743,,,4.26338914139271,,,.3859139019432446,,,4,,,.082982928,,,2,,,3.0392275,,,4.1160769,,,3.8897715,,,2.5,,,4.6453147,,,.26094359,,,.59067112,,,.33954424,,,9.739296,,,4.1253285,,,3.8136439,,,2.839839,,,4.3735723,,,.24385461,,,.38384637,,,-.003230748,,,9.9986811,,
1993m12,3.541401273885329,,,-.9362297343489288,,,3,,,-1.0909581,,,5,,,4.2088375,,,4.4062037,,,3.9919889,,,2.5,,,6.1395802,,,.16373701,,,.71306676,,,-.36975449,,,9.3882627,,,4.4241524,,,3.8899333,,,3.0087845,,,5.6602292,,,-.21926966,,,.70659214,,,-.19406928,,,9.7820883,,,4.326388888888907,,,.4134540573608343,,,4,,,.27057925,,,3,,,3.3278649,,,4.0786057,,,3.8120527,,,3,,,3.0141575,,,.9159348,,,.64727354,,,-.19235815,,,7.556983,,,4.1224113,,,3.7770994,,,2.9547508,,,3.2508016,,,.74279588,,,.45522103,,,.016339738,,,7.2530813,,
1994m1,3.314159292035384,,,-1.138132559205189,,,3,,,-1.1624004,,,5,,,4.1518383,,,3.6896429,,,3.9963579,,,2.5,,,1.5118579,,,1.0912446,,,.72874975,,,.90519428,,,6.0270066,,,3.6150634,,,3.8947775,,,3.0775602,,,2.0081329,,,.71752602,,,.71779329,,,-.16479564,,,4.7008834,,,3.525179856115098,,,-.5369413420181675,,,3,,,-.28021815,,,3,,,3.0476196,,,3.1884627,,,3.7646775,,,2,,,1.9690589,,,.7471804,,,.6822384,,,-.40587512,,,6.2178297,,,3.0390155,,,3.7228007,,,2.1530449,,,2.1383009,,,.51337594,,,.48597443,,,-.072347559,,,6.3290715,,
1994m2,3.194202290979058,,,-1.259578281315323,,,3,,,-1.8161715,,,4,,,3.7427087,,,3.5564201,,,3.8820686,,,2.5,,,4.6904159,,,1.3690852,,,.79378921,,,.90579122,,,9.5423317,,,3.4042013,,,3.7982764,,,2.5673385,,,1.1524628,,,2.022402,,,.80108213,,,-.28909153,,,10.336459,,,3.728766872849517,,,-.1787493835491337,,,3,,,-.49064982,,,3,,,2.7214055,,,3.04825,,,3.6284299,,,2,,,2.820646,,,1.1778915,,,.84369057,,,.25375354,,,10.666851,,,3.0774574,,,3.5947766,,,2.1127238,,,2.4556677,,,1.1012228,,,.66825044,,,.41874444,,,10.133801,,
