date,mean_fcast_msc,mean_fcast_sce,mean_fcast_ecb,mean_resid_msc,mean_resid_sce,mean_resid_ecb,med_fcast_msc,med_fcast_sce,med_fcast_ecb,med_resid_msc,med_resid_sce,med_resid_ecb,iqr_msc,iqr_sce,iqr_ecb,iqr_resid_msc,iqr_resid_sce,iqr_resid_ecb,st_dev_msc,st_dev_sce,st_dev_ecb,st_dev_msc_ma,st_dev_sce_ma,st_dev_ecb_ma,quasi_st_dev_msc,quasi_st_dev_sce,quasi_st_dev_ecb,st_dev_trim_msc,st_dev_trim_sce,st_dev_trim_ecb,skew_msc,skew_sce,skew_ecb,skew_msc_ma,skew_sce_ma,skew_ecb_ma,mode_skewness_msc,mode_skewness_sce,mode_skewness_ecb,kurtosis_msc,kurtosis_sce,kurtosis_ecb,st_dev_resid_msc,st_dev_resid_sce,st_dev_resid_ecb,st_dev_resid_msc_ma,st_dev_resid_sce_ma,st_dev_resid_ecb_ma,quasi_st_dev_resid_msc,quasi_st_dev_resid_sce,quasi_st_dev_resid_ecb,st_dev_trim_resid_msc,st_dev_trim_resid_sce,st_dev_trim_resid_ecb,skew_resid_msc,skew_resid_sce,skew_resid_ecb,skew_resid_msc_ma,skew_resid_sce_ma,skew_resid_ecb_ma,mode_skewness_resid_msc,mode_skewness_resid_sce,mode_skewness_resid_ecb,kurtosis_resid_msc,kurtosis_resid_sce,kurtosis_resid_ecb,mean_fcast_lt_msc,mean_fcast_lt_sce,mean_fcast_lt_ecb,mean_resid_lt_msc,mean_resid_lt_sce,mean_resid_lt_ecb,med_fcast_lt_msc,med_fcast_lt_sce,med_fcast_lt_ecb,med_resid_lt_msc,med_resid_lt_sce,med_resid_lt_ecb,iqr_lt_msc,iqr_lt_sce,iqr_lt_ecb,iqr_resid_lt_msc,iqr_resid_lt_sce,iqr_resid_lt_ecb,st_dev_lt_msc,st_dev_lt_sce,st_dev_lt_ecb,st_dev_lt_msc_ma,st_dev_lt_sce_ma,st_dev_lt_ecb_ma,quasi_st_dev_lt_msc,quasi_st_dev_lt_sce,quasi_st_dev_lt_ecb,st_dev_trim_lt_msc,st_dev_trim_lt_sce,st_dev_trim_lt_ecb,skew_lt_msc,skew_lt_sce,skew_lt_ecb,skew_lt_msc_ma,skew_lt_sce_ma,skew_lt_ecb_ma,mode_skewness_lt_msc,mode_skewness_lt_sce,mode_skewness_lt_ecb,kurtosis_lt_msc,kurtosis_lt_sce,kurtosis_lt_ecb,st_dev_resid_lt_msc,st_dev_resid_lt_sce,st_dev_resid_lt_ecb,st_dev_resid_lt_msc_ma,st_dev_resid_lt_sce_ma,st_dev_resid_lt_ecb_ma,quasi_st_dev_resid_lt_msc,quasi_st_dev_resid_lt_sce,quasi_st_dev_resid_lt_ecb,st_dev_trim_resid_lt_msc,st_dev_trim_resid_lt_sce,st_dev_trim_resid_lt_ecb,skew_resid_lt_msc,skew_resid_lt_sce,skew_resid_lt_ecb,skew_resid_lt_msc_ma,skew_resid_lt_sce_ma,skew_resid_lt_ecb_ma,mode_skewness_resid_lt_msc,mode_skewness_resid_lt_sce,mode_skewness_resid_lt_ecb,kurtosis_resid_lt_msc,kurtosis_resid_lt_sce,kurtosis_resid_lt_ecb
1978m11,6.817189312984796,,,2.109576509939595,,,7,,,2.1862504,,,5,,,5.3927789,,,4.3697357,,,4.3958421,,,3.5,,,,,,.40242577,,,.44589698,,,-.6841566,,,3.397285,,,4.425108,,,4.4148417,,,3.9275684,,,.27168411,,,.38525486,,,.42540479,,,-.55003709,,,3.3384874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978m12,6.837222787092261,,,2.11286113142298,,,7,,,2.1222615,,,5,,,5.3421555,,,4.0663176,,,4.4586382,,,3.5,,,0,,,.49857405,,,.42059344,,,-.7464211,,,3.8108368,,,4.1290889,,,4.4721875,,,3.6949415,,,.53926867,,,.48978287,,,.40075079,,,,,,3.6971905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979m1,7.265500547681682,,,2.666107748837024,,,7,,,2.7801058,,,5,,,5.051908,,,4.1709595,,,4.4944201,,,3.5,,,.44594848,,,.4108462,,,.40260231,,,-.55723566,,,3.6608963,,,4.1672888,,,4.5143232,,,3.5,,,.80877072,,,.39921519,,,.38780499,,,-.44412988,,,3.5818412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979m2,7.643034633996634,,,3.077171819286058,,,8,,,3.4764974,,,5,,,5.2873511,,,4.6818991,,,4.555716,,,4,,,0,,,.39472792,,,.34784985,,,-.45735809,,,3.2587998,,,4.6788015,,,4.5677772,,,4.1113672,,,.42840055,,,.37731394,,,.33211663,,,-.34327781,,,3.2819071,,,6.916737468942071,,,2.836267200092152,,,7,,,2.9003661,,,5,,,5.100976,,,4.1788797,,,4.1788797,,,3.5,,,0,,,.48721683,,,.48721683,,,.51545286,,,3.6488283,,,4.1893578,,,4.1893578,,,3.5780783,,,.47451815,,,.40550253,,,.40550253,,,-.53936684,,,3.5540998,,
1979m3,7.802454271342262,,,2.980191944297762,,,8,,,3.2368739,,,5,,,5.8045135,,,4.5826473,,,4.6873102,,,4.5,,,.50036269,,,.38836926,,,.31815413,,,-.44774106,,,3.1141329,,,4.6039214,,,4.6933384,,,4.5060406,,,.62382054,,,.36709237,,,.30187294,,,.7321524,,,3.0080302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979m4,8.330238799455101,,,3.353953967347629,,,9,,,4.1728849,,,6,,,5.852241,,,4.7659707,,,4.7952099,,,5,,,0,,,.25559789,,,.29021284,,,-.3596929,,,2.8286877,,,4.7279205,,,4.7859454,,,4.7091103,,,.53386408,,,.22778897,,,.27068743,,,-.27652052,,,2.8056214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979m5,8.397284568108068,,,3.717586326267218,,,10,,,4.7801061,,,7,,,6.9003639,,,5.0423346,,,4.909122,,,5,,,.30630895,,,.22048402,,,.25320655,,,-.23341304,,,2.6798606,,,5.0493126,,,4.8978758,,,4.8147535,,,.83609128,,,.22940077,,,.23789769,,,-.25910145,,,2.6670411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979m6,8.258469322964354,,,3.545108322629078,,,10,,,4.7801061,,,6,,,6.290247,,,5.1130948,,,5.0019202,,,5,,,,,,.16373517,,,.23847327,,,-.29384843,,,2.603199,,,5.0802827,,,4.9939327,,,5.2244964,,,.29306749,,,.13210875,,,.22167271,,,-.20380172,,,2.5925591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979m7,8.539548031874991,,,3.772870012478837,,,10,,,4.805418,,,8,,,7.708468,,,5.3928313,,,5.082859,,,6,,,,,,.12862696,,,.20348917,,,-.19755487,,,2.4514883,,,5.3783231,,,5.0793428,,,5.8289223,,,.30614659,,,.10889871,,,.18588735,,,-.11704107,,,2.432533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979m8,8.275175158423542,,,3.533915494015542,,,10,,,4.7801061,,,7,,,6.9360113,,,5.3408327,,,5.169095,,,5,,,,,,.15095407,,,.18256673,,,-.30408666,,,2.4534454,,,5.2585702,,,5.1576433,,,5.2908897,,,.23029415,,,.10458522,,,.16246954,,,-.21731074,,,2.4491808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979m9,7.80721233322585,,,3.021828171300356,,,9,,,4.1222615,,,6,,,6.4061441,,,5.0915275,,,5.2162695,,,5.5,,,,,,.16551757,,,.1605698,,,-.3914966,,,2.5484283,,,5.1364598,,,5.2100182,,,5.5253115,,,.24850269,,,.19467539,,,.14170247,,,-.306523,,,2.546602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979m10,7.482564888918149,,,2.780376573169487,,,7,,,2.8054175,,,6,,,6.6645269,,,5.0061426,,,5.2282333,,,5,,,,,,.27824649,,,.12920628,,,-.48879835,,,2.6354053,,,5.0318046,,,5.2220402,,,5.4680057,,,.24110478,,,.25319028,,,.10610384,,,-.3801614,,,2.5993748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979m11,8.643028704166566,,,3.870211437045759,,,10,,,4.8307295,,,8,,,7.7603765,,,5.4103513,,,5.3616595,,,6,,,,,,.079871044,,,.078575023,,,-.23705006,,,2.4200008,,,5.4474926,,,5.3419232,,,6,,,.19903554,,,.055245701,,,.068374798,,,-.1588645,,,2.3743715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979m12,8.11782655004124,,,3.504478781706429,,,9,,,4.5171461,,,6,,,6.7042398,,,5.358768,,,5.5079198,,,5.5,,,,,,.20006734,,,.012595729,,,-.32535049,,,2.5375738,,,5.3086252,,,5.493207,,,5.3900809,,,.20376326,,,.15633202,,,.0022142567,,,-.22501975,,,2.536546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980m1,8.943271443091277,,,4.287435928582759,,,10,,,4.8307295,,,8,,,7.6444793,,,5.1905432,,,5.6559472,,,6,,,0,,,.057625521,,,-.0073789661,,,-.19035663,,,2.5646749,,,5.1992941,,,5.6429763,,,5.5983853,,,.27469474,,,.040885471,,,-.011635799,,,-.11389326,,,2.5322251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980m2,8.623033817409794,,,3.789646845916995,,,10,,,4.8307295,,,7,,,7.6457639,,,5.1500072,,,5.7809267,,,5,,,1.1702327,,,-.061787587,,,-.025387313,,,-.23948951,,,2.5420792,,,5.1575093,,,5.7609549,,,5.3548765,,,1.3088351,,,-.09098696,,,-.027354941,,,-.15024517,,,2.5711999,,,7.588060405314819,,,3.28036659123241,,,9,,,4.7323446,,,6,,,6.4594607,,,6.1115079,,,6.1115079,,,5.5,,,6.3229079,,,-.79306507,,,-.79306507,,,-.35896364,,,5.4004183,,,6.1401911,,,6.1401911,,,5.6829424,,,5.8434362,,,-.8376683,,,-.8376683,,,-.27430251,,,5.6114426,,
1980m3,8.589937752641235,,,4.124284902821223,,,10,,,5.070353,,,8,,,8.6126165,,,6.3139305,,,5.8828502,,,7,,,5.6262374,,,-.29194617,,,-.0458555,,,-.14313489,,,3.0297384,,,6.1592283,,,5.8613625,,,6.7842069,,,2.7642694,,,-.20745261,,,-.049863461,,,-.045641974,,,2.6444819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980m4,7.664421205989451,,,3.045246158870051,,,10,,,4.7801061,,,10,,,9.6578445,,,6.7091742,,,5.873982,,,7.5,,,4.8351779,,,-.46518672,,,-.029576384,,,-.31129637,,,3.6125355,,,6.7398787,,,5.8563719,,,7.2791042,,,5.3020473,,,-.48654619,,,-.028316177,,,-.24435642,,,3.6441686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980m5,5.986123665277883,,,1.495039774221261,,,6,,,1.6844186,,,10,,,11.051908,,,6.67308,,,5.9001255,,,6.5,,,5.0953956,,,-.028818186,,,-.021370769,,,.96887761,,,3.0332861,,,6.6064925,,,5.8877401,,,6.8214359,,,4.4553523,,,-.020065285,,,-.017592624,,,1.0706085,,,2.989754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980m6,5.96379438439727,,,1.08331951481637,,,7,,,1.7801059,,,10,,,9.7935276,,,6.2163415,,,5.9874349,,,6.5,,,4.2318826,,,.0034424467,,,-.023533503,,,1.0479882,,,3.022743,,,6.1982665,,,5.9781642,,,6.5,,,3.9257002,,,.053203117,,,-.021379935,,,1.0609649,,,3.0385766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980m7,6.568842349989022,,,1.862354806626962,,,7,,,1.8307295,,,10,,,9.5825825,,,5.9234543,,,6.0610662,,,6,,,4.0320148,,,.094032802,,,-.025298869,,,1.0860565,,,2.9213831,,,5.9354734,,,6.047976,,,6.1131291,,,3.5298185,,,.050613582,,,-.026941946,,,1.1746552,,,2.913765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980m8,6.547638738726587,,,1.832267782061166,,,7,,,1.8054178,,,7.5,,,7.829174,,,5.3305402,,,6.0170836,,,6,,,2.3979158,,,.22638309,,,-.0035604928,,,-.61954999,,,2.6234014,,,5.4025793,,,6.0087848,,,5.7190027,,,2.0206921,,,.24917126,,,-.011590044,,,-.53070986,,,2.6140094,,,7.235759756309673,,,3.085894174244164,,,7,,,2.9812725,,,6,,,6.4777813,,,5.7580242,,,5.8651628,,,5,,,4.3108392,,,-.22174668,,,-.3330211,,,-.48606172,,,4.17556,,,5.9110289,,,5.9070101,,,5.5,,,4.0648065,,,-.23520368,,,-.32891658,,,-.41924942,,,4.0253863,,
1980m9,7.198628872038992,,,2.510783216012003,,,7,,,2.4110603,,,7,,,7.5360398,,,5.5940604,,,5.914114,,,6.5,,,2.6352315,,,.27391788,,,-.005032171,,,-.48529956,,,2.61676,,,5.59094,,,5.9044805,,,6.244957,,,1.722329,,,.25284401,,,-.016784666,,,-.41008487,,,2.5686574,,,7.479364850047538,,,3.454273742629948,,,8,,,4.0485091,,,5,,,5.974103,,,5.972301,,,5.9284568,,,6,,,4.1920562,,,-.44429556,,,-.30465287,,,-.41929391,,,4.0997925,,,5.9029918,,,5.9298139,,,5.7794323,,,4.2728229,,,-.42262948,,,-.29888421,,,,,,3.9854987,,
1980m10,6.805873401386972,,,2.133351779668245,,,7,,,2.6352429,,,7,,,8.1453838,,,5.9763265,,,5.7950411,,,6.5,,,3.4599752,,,.038160913,,,.0051453696,,,-.4795084,,,2.9325495,,,6.0131097,,,5.7957745,,,6.2769518,,,3.4386823,,,.0067996741,,,-.0048062536,,,,,,2.9300816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980m11,6.08005904014306,,,1.285780015098756,,,6,,,1.7801059,,,10,,,9.6607399,,,5.8126879,,,5.7436814,,,6,,,5.1291027,,,-.077675886,,,-.0081244409,,,1.0507233,,,3.4305358,,,5.7858176,,,5.7243686,,,5.9933176,,,4.356935,,,-.14104506,,,-.0051892828,,,1.1457508,,,3.5624673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980m12,7.230482369817191,,,2.632764234188925,,,8,,,3.8121004,,,8,,,8.1889009,,,5.918088,,,5.7534323,,,6.5,,,3.51595,,,-.096300781,,,-.014161118,,,-.43346745,,,2.7658889,,,5.8065052,,,5.7352905,,,6.4746885,,,2.8335214,,,-.069285497,,,-.014667635,,,-.33739731,,,2.7210455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981m1,6.613091380779862,,,1.749861975587621,,,7,,,2.6352429,,,8,,,8.5129814,,,5.7824473,,,5.7924013,,,6,,,7.5107064,,,-.47843182,,,-.021746127,,,1.1860607,,,4.5748649,,,5.8011394,,,5.7625384,,,5.9754939,,,5.4840832,,,-.53329778,,,-.042209558,,,-.47919673,,,4.7410159,,,6.682659934682762,,,2.332650602224581,,,7,,,2.8756008,,,7,,,7.4765277,,,6.0550447,,,5.9516945,,,6,,,3.0926712,,,-.24791636,,,-.31482521,,,-.54320252,,,3.0751667,,,5.975421,,,5.8554916,,,5.856257,,,2.983654,,,-.23881944,,,-.28205919,,,,,,3.0133555,,
1981m2,6.725837081633417,,,1.573556046305827,,,6,,,.73153824,,,8,,,8.5271435,,,5.6014218,,,5.7983556,,,6,,,5.2153621,,,.06277968,,,-.064160772,,,1.174065,,,3.2084434,,,5.6281395,,,5.7639265,,,5.7769518,,,3.6512215,,,.087740421,,,-.092729621,,,1.2204447,,,3.3901727,,,5.777822049069287,,,1.282635564835516,,,5,,,1.2054327,,,9,,,8.3986664,,,5.4729719,,,5.9448256,,,5,,,3.5,,,-.15508044,,,-.2716684,,,1.0811797,,,3.2614946,,,5.3194408,,,5.8396583,,,5.1312008,,,2.6940999,,,.0038549632,,,-.23520242,,,.21856694,,,2.8153205,,
1981m3,5.916442517390301,,,1.135705004105334,,,5.5,,,1.2034314,,,10,,,8.9867687,,,5.7541046,,,5.7396688,,,5.5,,,4.1484365,,,-.11598585,,,-.039606906,,,1.0427339,,,3.4877684,,,5.5556111,,,5.7073579,,,5.4131389,,,3.2770452,,,.049755853,,,-.070036195,,,,,,3.0581794,,,5.284929016038683,,,1.153392126973075,,,5,,,1.1770749,,,10,,,9.3177605,,,6.3064599,,,5.9566989,,,5,,,5.3078508,,,-.41200843,,,-.32901236,,,.84119534,,,4.5152974,,,6.2241135,,,5.8966303,,,5.2113004,,,5.5721989,,,-.47064278,,,-.31225848,,,-.70405614,,,4.8316522,,
1981m4,6.101361619356627,,,1.358214828445665,,,6,,,1.7070321,,,10,,,9.6852465,,,6.0112128,,,5.731472,,,6.5,,,4.3525214,,,.039702706,,,.01454524,,,1.076795,,,2.8403645,,,6.0337734,,,5.7031455,,,6.3289223,,,3.9162877,,,-.034691583,,,-.022502003,,,1.1554638,,,2.9265041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981m5,6.024194682437836,,,1.284440328175932,,,5,,,.78010595,,,10,,,8.8974686,,,5.6812634,,,5.7334042,,,5.5,,,3.8550112,,,.15811801,,,.085671939,,,1.0606309,,,3.3280933,,,5.6478105,,,5.702774,,,5.3289223,,,3.9775398,,,.001293933,,,.042248361,,,.26405412,,,3.3977234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981m6,5.408362758440215,,,.6905014667869973,,,5,,,.75176793,,,10,,,9.4870186,,,5.647646,,,5.7263575,,,5,,,5.9037738,,,-.10781394,,,.17572179,,,.97616661,,,4.1989694,,,5.6034303,,,5.6823335,,,5.2435093,,,5.104948,,,-.20183657,,,.13267474,,,.95091414,,,4.3852696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981m7,5.054697167808416,,,.4096483793319685,,,5,,,.0084899552,,,10,,,9.2679615,,,5.4481497,,,5.7394462,,,5,,,3.5,,,.25914571,,,.19842638,,,.91387278,,,3.1217296,,,5.503993,,,5.6889219,,,5.0793724,,,3.4591846,,,.21104051,,,.14748745,,,.99035084,,,3.065944,,,5.02105092033888,,,.9524567030258649,,,5,,,1.0565225,,,8,,,8.2115145,,,5.9923186,,,6.1459627,,,5,,,5.0744457,,,-.50104427,,,-.24545114,,,.076628715,,,4.824398,,,6.0675449,,,6.1237578,,,5.2489266,,,5.3910913,,,-.54342663,,,-.29959372,,,-.65543228,,,4.9284797,,
